Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Transaction_Count_per_Contact,Loyal_Customer,Creditworthiness,Cr_Util_Rate,Attrition_Flag
1.0,-1.0,0.5,0.0,0.0,0.5,0.0,0.0,-1.0,0.0,1.0,0.022672540381791482,-0.29543859649122806,0.04839182143066378,-0.4429824561403506,-1.171533552504351,-1.1944444444444444,-0.8559322033898312,0.008333333333333283,-0.8333333333333334,0.0,0.7145551724844883,0.009695669666498256,1
-2.0,-1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,-1.0,1.0,-0.33162995594713657,-0.04280701754385965,-0.34717909660788565,1.9254385964912275,-0.8458712047959775,-0.5277777777777778,-0.6525423728813569,1.1,-0.3888888888888889,0.0,3.502259630372897,1.1006558255173853,0
1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.4547430249632893,0.07929824561403509,0.41677895600210907,-0.9385964912280697,-1.0771610906981242,-0.9166666666666666,-0.665254237288136,-0.02291666666666669,-0.8580246913580246,0.0,0.4027390753784008,-0.022262716272943368,0
1.0,-1.0,-1.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,2.0,-0.14061674008810573,0.30666666666666664,-0.21500966664713808,-0.34649122807017513,-0.7530458325275575,-0.4722222222222222,-0.14830508474576293,0.6979166666666666,-0.6604938271604938,0.0,1.3761117230195026,0.6987585450741899,0
-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2465785609397944,0.6778947368421052,0.10920381979026304,0.23684210526315802,-0.7000580158576678,-0.19444444444444445,-0.5211864406779668,0.3354166666666667,-0.16666666666666666,0.0,-0.06796752959718325,0.33667076813499397,0
0.0,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,1.0,-0.26008810572687224,0.3992982456140351,-0.3496396976975804,-0.8728070175438591,-0.9812415393540901,-0.9444444444444444,-1.8347457627118657,1.2791666666666668,-0.6666666666666666,0.0,0.04488851177704066,1.2802688061756735,0
-1.0,-1.0,0.5,0.0,1.0,0.5,0.0,-1.0,0.0,1.0,0.0,0.9219383259911894,-0.19298245614035087,0.9282324682172359,0.08771929824561359,-0.7777992651324696,-0.6944444444444444,-1.076271186440679,-0.1979166666666667,0.2777777777777778,-1.0,-0.2705549407098868,-0.19772733604578888,0
-2.0,-1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.5,-1.0,2.0,-0.36542731277533036,-0.39859649122807017,-0.32148339094264455,2.087719298245613,-0.6404950686520983,-0.6666666666666666,-0.9279661016949161,0.6583333333333334,0.3148148148148148,-1.0,2.8761959530283074,0.6596100377289035,0
0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,1.0,-0.5,4.0,2.0,-0.2712481644640235,0.22807017543859648,-0.3321811471087937,0.4254385964912278,-0.04022432798298201,0.08333333333333333,0.2033898305084744,1.1229166666666666,-0.4135802469135803,-1.0,0.08414743566127475,1.1231410523984422,0
-1.0,0.0,1.5,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,2.0,0.09174743024963289,-0.08070175438596491,0.08143417892085067,-0.7807017543859648,-0.9506865209824018,-0.6666666666666666,-1.3347457627118653,0.08749999999999997,0.3148148148148148,-1.0,0.13302822674020315,0.08786597666425473,0
1.0,0.0,-0.5,-1.0,1.0,-0.5,0.0,1.0,-0.5,1.0,1.0,-0.32352422907488987,-0.33824561403508774,-0.2897650711816744,0.9517543859649118,-0.7986849738928641,-0.2222222222222222,1.7161016949152548,0.5541666666666667,-0.5493827160493827,0.0,0.32336729395191016,0.5556301975769371,0
1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,-0.5,-1.0,2.0,0.1400293685756241,0.4336842105263158,0.04370496221219755,1.6447368421052626,-0.668729452717076,-0.4444444444444444,1.101694915254238,0.32083333333333336,-0.6481481481481481,0.0,1.0016921086143087,0.321385455919517,0
0.0,0.0,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.29920704845814977,-0.019649122807017545,-0.31870642685570333,-1.0263157894736836,-0.8949912976213499,-0.75,0.860169491525424,0.9312499999999999,-0.5370370370370371,0.0,1.8183457373402954,0.9328080398573596,0
-1.0,-1.0,-0.5,0.0,0.0,1.0,0.0,-2.0,1.0,1.0,0.0,2.4802349486049926,0.16771929824561405,2.422286015583807,-0.7894736842105258,-0.9340553084509766,-0.8611111111111112,-0.27966101694915296,-0.24375000000000005,-1.2777777777777777,-1.0,-0.4596529700560504,-0.24295579802305428,0
0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,-0.5,-1.0,2.0,2.062143906020558,0.16771929824561405,2.0052727166207744,-1.008771929824561,-0.9120092825372268,-1.0555555555555556,-1.6271186440677978,-0.2229166666666667,-0.7407407407407407,0.0,-0.3918410631618878,-0.22315064389342484,0
-1.0,0.0,1.5,-1.0,1.0,-0.5,0.0,-2.0,-0.5,-1.0,1.0,-0.36542731277533036,-0.895438596491228,-0.23852598277579237,1.2807017543859645,-0.7441500676851672,-0.75,-0.4322033898305091,-0.3666666666666667,-1.2777777777777777,-1.0,0.6220010282732242,-0.3659547645100451,0
0.0,0.0,0.5,-1.0,1.0,0.0,0.0,-1.0,0.5,0.0,0.0,0.9170044052863436,-0.895438596491228,1.0405999179799637,0.7719298245614034,-1.1042351576097467,-1.0833333333333333,-1.8177966101694927,-0.3666666666666667,-0.24074074074074073,-1.0,-0.4434276453898522,-0.3659547645100451,1
-2.0,0.0,0.5,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.29944199706314245,-0.895438596491228,-0.1727107622004804,0.20175438596491238,-0.7561400116031716,-0.6944444444444444,0.2033898305084744,-0.3666666666666667,0.2777777777777778,-1.0,1.8210448786658653,-0.3659547645100451,0
-2.0,-1.0,-1.0,0.0,0.0,1.5,0.0,-2.0,1.0,0.0,0.0,0.48916299559471366,0.05473684210526316,0.4552112015935321,-0.7807017543859648,-0.698124153935409,-0.8611111111111112,-1.5635593220338995,-0.04375000000000004,-1.2777777777777777,-1.0,0.7316881060036649,-0.04218947973983374,0
0.0,0.0,1.5,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,2.0,0.5422613803230544,-0.895438596491228,0.6668228953072822,-0.6096491228070173,-0.794043705279443,-0.3055555555555556,-0.23305084745762744,-0.3666666666666667,-0.24074074074074073,0.0,-0.6449557220526606,-0.3659547645100451,0
-1.0,0.0,-0.5,0.0,1.0,-0.5,1.0,-1.0,0.5,-1.0,0.0,0.8263142437591777,-0.45263157894736844,0.8762083308922608,-0.096491228070175,-0.22394121059756333,-0.3333333333333333,0.30508474576271183,-0.2541666666666667,0.7592592592592593,-1.0,-0.6941882867092439,-0.25245691497516803,0
0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,-0.36542731277533036,-0.40280701754385967,-0.3207803620598746,0.3026315789473686,-0.8099013730419649,-0.3888888888888889,-0.40677966101694973,0.6499999999999999,0.6851851851851852,-1.0,6.63318749428678,0.6509188105912854,0
-2.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-0.5,-1.0,0.0,0.42290748898678415,-0.895438596491228,0.5477766711582401,-1.7763157894736834,-1.1955134403403598,-1.0277777777777777,-2.5042372881355948,-0.3666666666666667,-1.2777777777777777,-1.0,-0.21768588964235505,-0.3659547645100451,1
-1.0,-1.0,0.5,-1.0,1.0,1.0,0.0,-1.0,-0.5,0.0,1.0,-0.10960352422907489,-0.08771929824561403,-0.11822602378581053,-0.214912280701754,-1.1908721717269386,-1.2777777777777777,0.2033898305084744,0.29583333333333334,-0.5,-1.0,2.1079659901946473,0.29721731250109734,1
-1.0,-1.0,0.5,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,2.0,0.45638766519823787,0.663859649122807,0.3208155135040131,-0.19736842105263167,-0.9611293753625991,-1.1111111111111112,0.9618644067796615,0.18125,-0.2777777777777778,-1.0,0.400608474798543,0.1829408841798725,0
0.0,-1.0,0.5,0.0,1.0,0.5,0.0,-2.0,-0.5,1.0,0.0,0.6158002936857563,0.02456140350877193,0.5865604311910481,-0.14035087719298203,-0.8702378650164379,-0.2222222222222222,-0.8008474576271193,-0.08750000000000002,-1.2777777777777777,-1.0,-0.10813157972144388,-0.08698639046654341,0
-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-2.0,0.5,0.0,1.0,0.45756240822320116,0.4694736842105263,0.3544437283965083,-0.14473684210526322,-0.5422548830013537,0.19444444444444445,-0.39406779661017005,0.11249999999999999,-1.2777777777777777,-1.0,-0.624818282034425,0.11394519255040303,0
0.0,0.0,1.0,0.0,0.0,-0.5,0.0,0.0,-0.5,-1.0,2.0,-0.27265785609397947,-0.19157894736842104,-0.26351865955826353,1.679824561403508,-0.6942564300908916,-0.6388888888888888,-0.9957627118644075,0.5708333333333334,-0.46296296296296297,0.0,0.08934461532316762,0.5719636801348066,0
1.0,-1.0,0.5,0.0,1.0,1.5,0.0,0.0,0.5,-1.0,-1.0,0.9000881057268723,-0.895438596491228,1.0237272247934852,-0.4122807017543857,-1.1587700638174434,-1.0555555555555556,-0.7457627118644073,-0.3666666666666667,-0.7407407407407407,0.0,0.2697711489624779,-0.3659547645100451,1
1.0,0.0,-1.0,-1.0,1.0,-0.5,0.0,1.0,1.0,1.0,2.0,-0.36542731277533036,-0.895438596491228,-0.23852598277579237,-0.14912280701754344,-0.9491394314445949,-0.8055555555555556,-1.6610169491525435,-0.3666666666666667,-0.808641975308642,0.0,0.6220010282732242,-0.3659547645100451,0
-1.0,0.0,0.5,-1.0,1.0,0.0,0.0,-1.0,0.5,1.0,1.0,-0.3480763582966226,-0.16701754385964912,-0.3428437518308044,1.0394736842105259,-0.8412299361825566,-1.1944444444444444,0.05084745762711872,0.9958333333333333,-0.3888888888888889,-1.0,2.5263172325718912,0.997602873965538,0
-1.0,-1.0,0.5,-1.0,0.0,0.0,0.0,0.0,-0.5,1.0,1.0,-0.2704258443465492,-0.16210526315789472,-0.2662136036088816,0.9473684210526315,-1.0052214271900985,-1.0,-0.6440677966101699,0.6020833333333334,-0.7037037037037037,0.0,1.5240468389136093,0.6029755597502948,0
-1.0,-1.0,0.5,0.0,0.0,0.5,0.0,-1.0,-0.5,2.0,1.0,-0.20675477239353893,0.216140350877193,-0.26586208916749665,1.140350877192982,-0.4683813575710694,-0.19444444444444445,0.05084745762711872,0.8166666666666665,0.9444444444444444,-1.0,1.8317011157170866,0.8173210640656363,0
1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,-0.5,0.0,1.0,-0.03618208516886931,-0.895438596491228,0.08987052551408987,-0.5657894736842103,-0.8126087797331271,-0.6111111111111112,0.12288135593220309,-0.3666666666666667,-0.7222222222222222,0.0,0.3933569545173149,-0.3659547645100451,0
-1.0,0.0,-0.5,0.0,1.0,0.0,0.0,-1.0,0.5,-1.0,1.0,0.45215859030837,0.432280701754386,0.3552639287597399,0.5482456140350875,-0.9321214465287179,-1.0555555555555556,-0.7457627118644073,0.10208333333333332,-0.2037037037037037,-1.0,-0.237347036933182,0.10342524757482874,0
-1.0,-1.0,0.5,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.05133627019089574,-0.3564912280701754,-0.015232292460015232,-1.416666666666666,-0.9920711661187391,-0.75,-1.15677966101695,0.02291666666666663,-0.5370370370370371,0.0,0.4333291524780212,0.023168721623379653,0
-2.0,-1.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,0.0,1.0,1.2956240822320118,0.07508771929824562,1.2561954420294101,0.2543859649122808,-0.5441887449236125,0.1111111111111111,-0.3728813559322039,-0.18125000000000002,-1.2777777777777777,-1.0,-0.5339165964602287,-0.180989656398326,0
-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.06355359765051395,0.25263157894736843,-0.12912297146874452,-0.4342105263157892,-0.9684780506671824,-0.6666666666666666,1.0720338983050848,0.4833333333333333,-0.48148148148148145,0.0,0.4674281976460979,0.48446807726354685,0
1.0,0.0,-0.5,-1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.9652863436123348,-0.895438596491228,1.0887573964497042,-0.29824561403508787,-1.0473796170953393,-1.0833333333333333,-0.23305084745762744,-0.3666666666666667,-0.9320987654320987,0.0,-0.45750865937288276,-0.3659547645100451,0
-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-2.0,0.5,0.0,2.0,-0.13051395007342143,-0.1031578947368421,-0.13650477473782882,-0.5745614035087717,-0.6064590988203442,-0.3055555555555556,-1.1271186440677976,0.31666666666666654,-1.2777777777777777,-1.0,-0.2520950723730313,0.3182205486084806,0
0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,0.0,-0.5,-1.0,0.0,1.4264904552129223,0.8210526315789474,1.2621711875329544,0.5131578947368418,-1.0098626958035197,-1.0555555555555556,-1.0677966101694922,-0.06041666666666672,-0.7407407407407407,0.0,-0.23333801169145624,-0.06065434102852982,0
-1.0,0.0,0.0,-1.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.05674008810572687,0.25473684210526315,-0.12267854004335345,4.442982456140349,-0.33223747824405336,-0.3055555555555556,0.9703389830508474,0.4729166666666666,-0.24074074074074073,0.0,-0.3491988411773303,0.4738743170995403,0
-1.0,-1.0,0.5,0.0,1.0,0.5,0.0,-1.0,0.5,0.0,1.0,1.002173274596182,-0.895438596491228,1.125549241314664,-0.2236842105263154,-0.7348675304583253,-0.6388888888888888,-0.5550847457627122,-0.3666666666666667,0.35185185185185186,-1.0,-0.30241995311480646,-0.3659547645100451,0
-2.0,-1.0,-1.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0,-0.30719530102790016,-0.14456140350877192,-0.3058175640049212,-1.2631578947368418,-0.605298781666989,-0.16666666666666666,-1.0593220338983058,0.7854166666666664,-0.14814814814814814,0.0,0.23682197822114046,0.7867196091092938,0
0.0,0.0,-1.0,0.0,0.0,-0.5,0.0,0.0,1.0,0.0,1.0,-0.15494860499265786,0.8708771929824561,-0.3235104575546312,-0.5307017543859647,-0.7611680526010443,-0.2777777777777778,-1.173728813559323,1.25625,-0.2222222222222222,0.0,-0.2116090948813026,1.2575741335268638,0
1.0,0.0,-1.0,0.0,1.0,-0.5,0.0,0.0,1.0,0.0,2.0,-0.10972099853157122,0.2968421052631579,-0.1825531665592595,-0.7017543859649117,-0.7472442467607813,-0.75,-0.6949152542372892,0.6124999999999998,-0.5370370370370371,0.0,-0.28287791920753,0.6132294583792876,0
1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3228193832599119,-0.895438596491228,-0.19602788681234987,2.1842105263157885,-0.2730613034229356,-0.1388888888888889,3.296610169491527,-0.3666666666666667,-0.12962962962962962,0.0,2.1195824982729228,-0.3659547645100451,0
-2.0,-1.0,-1.0,-1.0,0.0,-0.5,0.0,0.0,0.0,1.0,2.0,-0.2213215859030837,0.20421052631578948,-0.2783994375768938,-0.6578947368421051,-0.5356797524656739,-0.08333333333333333,-1.0466101694915262,0.8583333333333332,-0.09259259259259259,0.0,-0.06973653625387036,0.8590876151973241,0
-1.0,-1.0,1.0,0.0,1.0,0.5,1.0,-2.0,0.5,1.0,0.0,2.851453744493392,0.8708771929824561,2.6751420704200597,-1.0701754385964906,-0.9263198607619416,-0.8888888888888888,-1.7203389830508484,-0.18541666666666673,-1.2777777777777777,-1.0,-0.618317158304799,-0.18401047401461745,0
-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,0.0,1.1844933920704845,-0.08280701754385965,1.1717148046165564,-1.0307017543859645,-0.9669309611293754,-0.8611111111111112,-0.8559322033898312,-0.20208333333333336,-1.2777777777777777,-1.0,-0.5114898929190616,-0.20106860715199426,0
-2.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.25444933920704843,0.02666666666666667,0.22578944284961042,1.1008771929824557,-0.8385225294913943,-0.7222222222222222,-0.7754237288135599,0.04166666666666665,-0.5185185185185185,0.0,-0.07607765319039393,0.04173393932553839,0
0.0,-1.0,0.0,0.0,1.0,0.5,0.0,1.0,-0.5,0.0,1.0,0.2477533039647577,0.34035087719298246,0.16673501669693597,-1.0833333333333328,-1.0017404757300328,-0.75,-0.4322033898305091,0.18333333333333332,-0.7839506172839505,0.0,0.2554545330237983,0.18510016935337414,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.1396769456681351,-0.04,-0.15618958345538697,-1.4210526315789467,-1.0017404757300328,-1.0277777777777777,1.26271186440678,0.3895833333333333,-0.7222222222222222,0.0,0.7274427849222344,0.38990940405603686,0
-2.0,-1.0,-0.5,0.0,1.0,1.0,0.0,-2.0,0.5,1.0,0.0,1.2104552129221733,-0.895438596491228,1.3332942761731794,1.267543859649122,-0.8118352349642236,-0.7222222222222222,-0.7754237288135599,-0.3666666666666667,-1.2777777777777777,-1.0,-0.15317410653729982,-0.3659547645100451,0
-1.0,-1.0,0.0,0.0,1.0,0.5,0.0,-2.0,-0.5,1.0,2.0,0.02948604992657856,-0.04491228070175438,0.013357548772628743,2.271929824561403,-0.3728485786114871,-0.1388888888888889,0.7500000000000001,0.1583333333333333,-1.2777777777777777,-1.0,0.6952780174591864,0.1601118151548146,0
-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.5,-1.0,0.0,0.0071659324522760645,-0.895438596491228,0.1331068018044408,0.2543859649122808,-0.6261844904273834,-0.5,-1.2796610169491534,-0.3666666666666667,-1.2777777777777777,-1.0,0.2913694733299351,-0.3659547645100451,0
0.0,0.0,1.0,-1.0,1.0,-0.5,0.0,0.0,-0.5,1.0,2.0,-0.36542731277533036,-0.20701754385964913,-0.3534712051086765,-0.3201754385964914,-1.0771610906981242,-0.9444444444444444,-0.22033898305084776,1.0541666666666667,-0.6666666666666666,0.0,0.6220010282732242,1.0550608724905322,0
1.0,-1.0,-1.0,-1.0,0.0,0.5,0.0,0.0,1.0,2.0,1.0,0.44969162995594714,-0.0456140350877193,0.4325971058644326,0.3377192982456137,-0.8129955521175788,-0.6388888888888888,2.1101694915254243,-0.0645833333333334,-0.46296296296296297,-1.0,0.0222906368275989,-0.06476864174620914,0
-1.0,-1.0,0.5,-1.0,0.0,1.0,0.0,-1.0,0.0,3.0,2.0,-0.04722466960352423,0.31087719298245614,-0.12256136856289179,0.6096491228070173,-0.8211177721910655,-0.6388888888888888,-0.5550847457627122,0.4979166666666666,0.35185185185185186,-1.0,1.7252718985275204,0.4976622129961983,0
1.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,2.0,-0.22378854625550662,0.6533333333333333,-0.35584978616204815,0.570175438596491,-1.0462192999419841,-1.0277777777777777,0.2669491525423728,1.3729166666666666,-0.9074074074074074,0.0,1.1629566560179672,1.3731278455771996,0
-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,-1.0,0.5,1.0,2.0,1.0344787077826725,0.24912280701754386,0.9666647138086589,1.6535087719298238,-0.7650357764455618,-0.8333333333333334,0.6271186440677966,-0.11250000000000004,0.09259259259259259,-1.0,-0.4761770233636681,-0.11151241409183525,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.15248164464023495,0.4287719298245614,-0.2472318237740934,1.1885964912280702,-0.25952426996712435,0.0,0.25847457627118636,0.8416666666666666,-0.037037037037037035,0.0,0.7813640345911397,0.8433458142335437,0
-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,-0.2876945668135095,-0.2287719298245614,-0.2723065205928877,0.12280701754385971,-0.49352156256043317,0.19444444444444445,1.745762711864408,0.5750000000000001,0.09259259259259259,0.0,1.6923858088136736,0.5765501872704673,0
1.0,0.0,-0.5,0.0,1.0,-0.5,0.0,1.0,0.5,1.0,2.0,-0.11547723935389134,0.08771929824561403,-0.15337746792430723,0.732456140350877,-0.5701024946818797,-0.3611111111111111,0.4152542372881357,0.4520833333333332,-0.6111111111111112,0.0,-0.2746620005922442,0.45257810989838704,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,-1.0,1.0,1.2177386196769457,-0.11578947368421053,1.2103813931689027,0.4824561403508769,-0.9711854573583446,-0.8888888888888888,-0.14830508474576293,-0.21250000000000002,-0.8456790123456791,0.0,-0.5184971682642202,-0.21076247818584914,0
-1.0,-1.0,0.0,0.0,1.0,0.5,0.0,-1.0,-0.5,-1.0,2.0,0.9931277533039647,-0.895438596491228,1.1165270373191165,0.6184210526315788,-0.8516727905627538,-0.75,1.7076271186440684,-0.3666666666666667,0.2037037037037037,-1.0,-0.2989949801159691,-0.3659547645100451,0
1.0,-1.0,-1.0,0.0,1.0,-0.5,0.0,1.0,0.5,1.0,2.0,-0.2416446402349486,0.10385964912280701,-0.28191458199074343,-1.1008771929824557,-0.9762134983562174,-1.0277777777777777,-1.4322033898305095,0.8229166666666667,-0.9074074074074074,0.0,-0.013431072372691066,0.8245778061600758,0
-1.0,0.0,1.0,0.0,1.0,-0.5,0.0,-1.0,0.5,0.0,1.0,-0.327870778267254,-0.06736842105263158,-0.3393286074169547,0.03508771929824612,-0.7294527170760008,-0.7222222222222222,-1.4194915254237297,1.0312499999999998,0.24074074074074073,-1.0,0.3487108813470959,1.0324808204921163,0
-2.0,-1.0,-0.5,0.0,1.0,0.5,0.0,-2.0,-0.5,0.0,0.0,0.1128928046989721,0.23017543859649123,0.05061807955943523,-0.8114035087719292,-0.7364146199961322,-0.3888888888888889,-1.8644067796610182,0.23958333333333337,-1.2777777777777777,-1.0,0.4921904929511211,0.24054703691845392,0
0.0,-1.0,1.5,-1.0,0.0,0.5,0.0,0.0,-0.5,-1.0,0.0,1.485697503671072,0.2596491228070175,1.4149627980549535,-0.8508771929824556,-0.941017211371108,-0.7222222222222222,2.440677966101696,-0.1666666666666667,-0.5185185185185185,0.0,-0.44085878273418383,-0.16652878929399004,0
2.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.1560058737151248,0.29543859649122806,0.08272306520592888,1.4122807017543857,-0.5434152001547089,-0.25,0.016949152542372434,0.2354166666666666,-0.5617283950617284,0.0,0.03866688136181429,0.2356419858298548,0
-1.0,-1.0,-1.0,0.0,1.0,0.5,0.0,-1.0,0.5,-1.0,0.0,0.36628487518355357,-0.895438596491228,0.49130001757572206,-0.45614035087719274,-0.9274801779152968,-0.8888888888888888,-0.14830508474576293,-0.3666666666666667,0.018518518518518517,-1.0,0.10592063810463193,-0.3659547645100451,0
-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,-1.0,1.0,-0.18913362701908956,0.41333333333333333,-0.2812115531079735,0.8596491228070174,-0.7046992844710888,-0.5555555555555556,-0.09745762711864421,0.9562499999999999,-1.2777777777777777,-1.0,0.9578165022060586,0.9561278069512028,0
0.0,-1.0,-0.5,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,2.0,0.15847283406754772,0.05052631578947368,0.12607651297674147,-0.42105263157894707,-1.1204795977567201,-1.2777777777777777,2.673728813559324,0.1104166666666666,-0.5,-1.0,0.9515818053921006,0.11021789303671913,0
0.0,0.0,0.5,-1.0,0.0,0.0,0.0,-1.0,0.5,1.0,2.0,1.8145080763582966,-0.895438596491228,1.9357900287070127,-0.37719298245614,-0.7812802165925353,-0.9166666666666666,-0.008474576271186923,-0.3666666666666667,-0.018518518518518517,-1.0,-0.6105439786381637,-0.3659547645100451,0
-2.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,2.0,-0.20863436123348017,0.5642105263157895,-0.3258538871638643,-0.17982456140350886,-0.12840843163798105,0.16666666666666666,-0.3389830508474581,1.1958333333333333,0.07407407407407407,0.0,1.0678812721348048,1.1968070664453248,0
0.0,-1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,-0.14402349486049926,0.7256140350877193,-0.2883590134161345,0.05701754385964964,-0.8895764842390254,-0.5555555555555556,0.44915254237288105,1.0812499999999998,-0.4074074074074074,0.0,1.3958078746975768,1.0823533657740247,0
-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.5,1.0,1.0,1.3509544787077827,-0.33473684210526317,1.3798113539164567,0.17982456140350886,-0.7387352543028428,-0.9444444444444444,-0.5550847457627122,-0.2625,-0.05555555555555555,-1.0,-0.5440966703043087,-0.2622310330040636,0
-1.0,-1.0,-0.5,-1.0,1.0,0.0,0.0,-1.0,-0.5,2.0,0.0,-0.11136563876651982,-0.028070175438596492,-0.1299431718319761,-0.043859649122807036,-0.81106169019532,-0.9166666666666666,-0.9491525423728823,0.3479166666666666,-0.018518518518518517,-1.0,0.6198100584768779,0.349158245864704,0
-2.0,0.0,0.5,0.0,1.0,-0.5,0.0,-2.0,-0.5,0.0,0.0,-0.2633773861967695,0.07649122807017544,-0.29902161813814515,3.4166666666666647,-0.5643009089151034,-0.5277777777777778,0.6101694915254237,0.8833333333333332,-1.2777777777777777,-1.0,0.056123516025069035,0.8848269078617389,0
1.0,-1.0,-0.5,-1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,-0.09480176211453745,-0.07087719298245614,-0.10627453277872166,-0.9736842105263153,-0.9259330883774899,-1.0,0.5169491525423732,0.2875,-0.7037037037037037,0.0,1.1408915596343154,0.288249564308885,0
-2.0,-1.0,0.5,-1.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,-0.18936857562408224,-0.2856140350877193,-0.16474310152908783,3.3201754385964906,-0.6683426803326242,-0.6111111111111112,0.7330508474576272,0.25000000000000006,0.3888888888888889,-1.0,0.9590685363159915,0.25049140738188086,0
-1.0,0.0,0.5,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,2.0,-0.15741556534508078,0.8708771929824561,-0.32597105864432596,-1.3377192982456134,-1.0083156062657126,-0.8333333333333334,0.2542372881355931,1.2666666666666666,0.09259259259259259,-1.0,0.8031186946592278,1.2681986604382924,0
1.0,-1.0,-1.0,0.0,1.0,0.5,0.0,1.0,1.0,-1.0,2.0,0.9403817914831131,0.6266666666666667,0.809772101470502,-0.9078947368421048,-0.9580351962869851,-1.0277777777777777,-0.5211864406779668,-0.0062500000000000056,-0.9074074074074074,0.0,-0.2781865944983752,-0.005992680304125767,0
0.0,-1.0,-0.5,0.0,1.0,0.5,0.0,-1.0,1.0,1.0,2.0,0.017973568281938326,-0.895438596491228,0.14388657800691312,-0.6929824561403507,-0.8609553277895958,-0.6388888888888888,-1.8855932203389842,-0.3666666666666667,0.35185185185185186,-1.0,0.7281268505849959,-0.3659547645100451,0
-2.0,0.0,-0.5,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.1287518355359765,0.7354385964912281,-0.017927236510633313,-0.3552631578947365,-0.54805646876813,-0.2777777777777778,0.10593220338983018,0.4916666666666667,-1.2777777777777777,-1.0,0.07645524149384962,0.49177702732616074,0
-2.0,-1.0,-1.0,-1.0,1.0,0.5,0.0,-2.0,-0.5,1.0,2.0,1.146431718061674,0.4301754385964912,1.0480988927295096,1.3903508771929818,-0.8663701411719203,-0.7777777777777778,1.9703389830508484,-0.09166666666666669,-1.2777777777777777,-1.0,-0.35205968472800603,-0.09089164978452427,0
